id,abreviacion,nombre,domicilio,codigoPostal,numeroLongitud,numeroLatitud,entidad,estado,institucion,jurisdicciones_id,localidad,municipios_id,tipologia,nivelAtencion,activo
CSSSA008293,NULL,ESPERANZA TAQUINUKUM,POR LA ENTRADA AL CERESO,29930,-92.3328,17.2086,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,6,ESPERANZA TAKINUKUM,109,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008305,NULL,ARROYO CARRIZAL,FRENTE A LA ESCUELA PRIMARIA,29930,-92.356,17.1553,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,6,ARROYO CARRIZAL,109,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008310,NULL,LA LAGUNA,AL LADO DE LA ESCUELA PRIMARIA,29930,-92.3144,17.1553,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,6,LA LAGUNA,109,CASA DE SALUD,PRIMER NIVEL,1
CSSSA008322,NULL,TULAQUIL,EN LA ESCUELA PRIMARIA,29930,-92.3499,17.1866,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,6,TULAQUIL,109,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008334,NULL,ESPERANZA SÉTZER,AL LADO DE LA ESCUELA PRIMARIA BILINGUE,29930,-92.29,17.1875,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,6,ESPERANZA SETZER,109,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008346,NULL,CANDELARIA,A UN LADO DE LA ESCUELA PRIMARIA,29930,-92.3106,17.1622,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,6,SANTA CANDELARIA,109,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008351,NULL,CLAVARIO BAHUITZ,CERCA DE LA ESCUELA PRIMARIA,29930,-92.3558,17.1656,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,6,CALVARIO BAHUITZ,109,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008363,NULL,CALVARIO LAS DELICIAS,CERCA DE LA ESCUELA PRIMARIA,29930,-92.3872,17.1819,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,6,CALVARIO LAS DELICIAS,109,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008375,NULL,CHIQUINIVALVO,A UN COSTADO DE LA ESCUELA PRIMARIA,29350,-92.8509,16.7074,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,CHIQUINIVALVO,111,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA008380,NULL,NACHING,A 300 METROS DE LA CARRETERA INTERNACIONAL,29350,-92.7234,16.7319,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,NACHIG,111,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA008392,NULL,NAVENCHAUC,PATROCINIO GONZÁLEZ Y BELISARIO DOMÍNGUEZ,29350,-92.7808,16.7353,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,NAVENCHAUC,111,RURAL DE 02 NÚCLEOS BÁSICOS,PRIMER NIVEL,1
CSSSA008404,NULL,TIERRA BLANCA,FRENTE A LA IGLESIA,29350,-92.7731,16.7686,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,2,TIERRA BLANCA,111,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008416,NULL,JOIGELITO,NO DISPONIBLE,99999,-92.8182,16.7258,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,2,JOIGELITO,111,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008421,NULL,CHACTOJ,NO DISPONIBLE,29350,-92.7189,16.7111,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,CHAJTOJ,111,CASA DE SALUD,PRIMER NIVEL,1
CSSSA008433,NULL,CHILOLJÁ,NO DISPONIBLE,99999,-92.424,16.8836,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,CHILOLJA,112,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA008445,NULL,CHACTÉ,NO DISPONIBLE,99999,-92.3499,16.9347,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,CHACTE,112,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA008450,NULL,ONILTIC,NO DISPONIBLE,99999,-92.436,16.9711,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,ONILTIC,112,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA008462,NULL,LA PALMA,NO DISPONIBLE,99999,-92.3708,16.975,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,2,LA PALMA UNO,112,BRIGADA MÓVIL,PRIMER NIVEL,3
CSSSA008474,NULL,TZAMETAL,NO DISPONIBLE,99999,-92.4127,16.8728,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,2,TZAMETAL,112,UNIDAD MÓVIL,PRIMER NIVEL,3
CSSSA008486,NULL,ALDAMA,NO DISPONIBLE,99999,-92.6881,16.9175,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,2,ALDAMA,113,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,3
CSSSA008491,NULL,ARROYO DELICIAS,NO DISPONIBLE,99999,-90.5965,16.1106,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,6,ARROYO DELICIAS,114,UNIDAD MÓVIL,PRIMER NIVEL,1
CSSSA008503,NULL,NUEVO VERACRUZ,NO DISPONIBLE,99999,-90.7171,16.085,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,6,NUEVO VERACRUZ,114,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA008515,NULL,QUETZALCÓALT,NO DISPONIBLE,99999,-90.4854,16.1909,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,6,QUETZALCOATL 1RA. SECCION,114,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA008520,NULL,GUADALUPE MIRAMAR,NO DISPONIBLE,29480,-91.2763,16.1528,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,3,GUADALUPE MIRAMAR,115,CASA DE SALUD,PRIMER NIVEL,1
CSSSA008532,NULL,SANTA MARGARITA AGUA AZUL,NO DISPONIBLE,29480,NULL,NULL,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,3,SANTA MARGARITA AGUA AZUL,52,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA008544,NULL,MARÍA IGNACIA GANDULFO,NO DISPONIBLE,99999,-91.2128,16.2458,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,3,NUEVA ARGENTINA,115,BRIGADA MÓVIL,PRIMER NIVEL,3
CSSSA008556,NULL,SAN MATEO ZAPOTAL,NO DISPONIBLE,29480,NULL,NULL,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,3,SAN MATEO ZAPOTAL,52,CASA DE SALUD,PRIMER NIVEL,1
CSSSA008561,NULL,SANTO DOMINGO LAS PALMAS,NO DISPONIBLE,29480,-91.3219,16.1367,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,3,SANTO DOMINGO DE LAS PALMAS,115,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008573,NULL,ADOLFO LÓPEZ MATEOS,NO DISPONIBLE,99999,-90.8431,16.2181,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,6,LICENCIADO ADOLFO LOPEZ MATEOS,116,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008585,NULL,AMÉRICA LIBRE,NO DISPONIBLE,99999,-90.7383,16.2153,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,6,AMERICA LIBRE,116,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008590,NULL,BOCA DE CHAJUL,NO DISPONIBLE,99999,-90.9237,16.1174,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,6,BOCA DE CHAJUL,116,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA008602,NULL,EMILIANO ZAPATA,NO DISPONIBLE,99999,-90.6192,16.2908,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,6,EMILIANO ZAPATA,116,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008614,NULL,QUIRINGUICHARO,NO DISPONIBLE,99999,-90.7138,16.4233,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,6,QUIRINGUICHARO,116,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA008626,NULL,EMILIANO ZAPATA,NO DISPONIBLE,99999,-92.7222,15.6489,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,4,EMILIANO ZAPATA,117,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,3
CSSSA008631,NULL,LAGUNA DEL COFRE,NO DISPONIBLE,30370,-92.6408,15.6266,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,LAGUNA DEL COFRE,117,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA008643,NULL,LA LUCHA,NO DISPONIBLE,30370,-92.6217,15.6539,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,LA LUCHA,117,CASA DE SALUD,PRIMER NIVEL,1
CSSSA008655,NULL,SAN NICOLÁS PLAN DE AYUTLA,NO DISPONIBLE,99999,-92.6064,15.7178,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,SAN NICOLAS PLAN DE AYUTLA,117,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA008660,NULL,TEOPISCA,NO DISPONIBLE,99999,-92.8219,17.1536,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,5,LAS LIMAS DOS,118,BRIGADA MÓVIL,PRIMER NIVEL,3
CSSSA008672,NULL,PEDREGAL SAN ÁNGEL,NO DISPONIBLE,29160,-93.045,16.743,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,CHIAPA DE CORZO,27,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA008684,NULL,CAHUARE,NO DISPONIBLE,29160,-93.0454,16.744,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,CHIAPA DE CORZO,27,CASA DE SALUD,PRIMER NIVEL,1
CSSSA008696,NULL,EMILIANO ZAPATA,NO DISPONIBLE,30430,-93.651,16.6654,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,JIQUIPILAS,46,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA008701,NULL,BASHEQUÉM,NO DISPONIBLE,29320,-92.6079,16.8835,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,BASHEQUEN,23,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA008713,NULL,CHAONIL,NO DISPONIBLE,99999,-92.2764,16.8017,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,CHAONIL,64,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA008725,NULL,LELENCHIG,NO DISPONIBLE,99999,-92.4313,16.8425,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,LELENCHIJ,64,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA008730,NULL,SAN ANTONIO LAS FLORES,NO DISPONIBLE,30180,-91.6347,16.4408,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,3,CANDELARIA PACHAN,52,UNIDAD MÓVIL,PRIMER NIVEL,3
CSSSA008742,NULL,NUEVO SABANILLA,NO DISPONIBLE,29480,-91.2186,16.1622,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,3,LA BELLA ILUSION,115,UNIDAD MÓVIL,PRIMER NIVEL,3
CSSSA008754,NULL,SANTA RITA,NO DISPONIBLE,99999,-92.8028,15.6903,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,SANTA RITA,8,CASA DE SALUD,PRIMER NIVEL,1
CSSSA008766,NULL,LIBERTAD MELCHOR OCAMPO,NO DISPONIBLE,99999,NULL,NULL,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,4,NO ESPECIFICADO,108,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,3
CSSSA008771,NULL,MONTEBELLO ALTAMIRA,NO DISPONIBLE,30370,-92.6227,15.6931,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,MONTECRISTO DE GUERRERO,117,CASA DE SALUD,PRIMER NIVEL,1
CSSSA008783,NULL,LA PAZ DE SABINE II,NO DISPONIBLE,30370,-92.6286,15.655,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,4,LA ALELUYA,117,UNIDAD MÓVIL,PRIMER NIVEL,3
CSSSA008795,NULL,NUEVO SAN ANTONIO,NO DISPONIBLE,29580,-93.032,17.4279,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,5,SOLOSUCHIAPA,84,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008800,NULL,OJO DE AGUA ZAPOTE,NO DISPONIBLE,29950,-91.5233,16.8131,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,6,AGUA AZUL,59,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008812,NULL,20 DE NOVIEMBRE,NO DISPONIBLE,29950,-92.3144,16.9511,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,6,AURORA BUENAVISTA,59,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008824,NULL,TIEMOPA,NO DISPONIBLE,29900,-92.197,17.4244,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,6,TIEMOPA,77,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA008836,NULL,CHACHALACA,NO DISPONIBLE,29910,-92.4278,17.3011,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,6,TILA,96,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008841,NULL,ISRAEL,NO DISPONIBLE,29950,-92.0966,16.9062,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,9,ISRAEL,59,CASA DE SALUD,PRIMER NIVEL,1
CSSSA008853,NULL,SAN JOSÉ LA SOLEDAD,NO DISPONIBLE,99999,-92.2195,16.8131,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,9,SAN JOSE LA SOLEDAD,59,CASA DE SALUD,PRIMER NIVEL,1
CSSSA008865,NULL,LA CUEVA,NO DISPONIBLE,29950,-91.6617,16.9481,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,9,LA CUEVA,59,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008870,NULL,SAN QUINTÍN,NO DISPONIBLE,99999,-91.3504,16.404,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,9,SAN QUINTIN,59,CENTRO DE SALUD CON HOSPITALIZACIÓN,PRIMER NIVEL,1
CSSSA008882,NULL,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD CIUDAD SALUD,NO DISPONIBLE,30830,-92.345595,14.809311,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,7,TAPACHULA DE CORDOVA Y ORDOÑEZ,89,HOSPITAL ESPECIALIZADO,TERCER NIVEL,1
CSSSA008894,NULL,HOSPITAL DE ESPECIALIDADES PEDIÁTRICAS,SS JUAN PABLO II,29070,-93.078108,16.75102,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,TUXTLA GUTIERREZ,101,HOSPITAL ESPECIALIZADO,TERCER NIVEL,1
CSSSA008906,NULL,LA PROVIDENCIA,NO DISPONIBLE,99999,-92.4036,17.063,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,2,LA PROVIDENCIA,66,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008911,NULL,SAN PEDRO COTZILNAM,NO DISPONIBLE,99999,-92.6705,16.905,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,2,SAN PEDRO COTZILNAM,113,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008923,NULL,TZUBET,NO DISPONIBLE,99999,-92.6877,16.8681,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,TZUTZBEN,49,CASA DE SALUD,PRIMER NIVEL,1
CSSSA008935,NULL,CORAZÓN DE MARÍA,NO DISPONIBLE,99999,-92.5343,16.6992,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,CORAZON DE MARIA,78,CASA DE SALUD,PRIMER NIVEL,1
CSSSA008940,NULL,PACBILNA,NO DISPONIBLE,99999,-92.3778,16.8181,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,2,PACVILNA,64,CASA DE SALUD,PRIMER NIVEL,3
CSSSA008952,NULL,TZAJALCHÉM,NO DISPONIBLE,99999,-92.2719,16.8411,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,TZAJALCHEN,64,CASA DE SALUD,PRIMER NIVEL,1
CSSSA008964,NULL,JARDÍN DEL NUEVO EDÉN,NO DISPONIBLE,99999,-92.5139,16.5917,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,JARDIN DEL NUEVO EDEN,94,CASA DE SALUD,PRIMER NIVEL,1
CSSSA008976,NULL,GALILEA,NO DISPONIBLE,99999,-92.5082,16.6153,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,GALILEA,94,CASA DE SALUD,PRIMER NIVEL,1
CSSSA008981,NULL,EMILIANO ZAPATA,NO DISPONIBLE,30520,-93.2622,16.16,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,EMILIANO ZAPATA,107,CASA DE SALUD,PRIMER NIVEL,1
CSSSA008993,NULL,ESPINAL BUENAVISTA,NO DISPONIBLE,30470,-93.6003,16.3786,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,ESPINAL BUENAVISTA,108,CASA DE SALUD,PRIMER NIVEL,1
CSSSA009005,NULL,EMILIANO ZAPATA,NO DISPONIBLE,30370,-92.7222,15.6489,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,EMILIANO ZAPATA,117,CASA DE SALUD,PRIMER NIVEL,1
CSSSA009010,NULL,MONTERREY,NO DISPONIBLE,30360,-92.8914,15.7144,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,MONTERREY,20,CASA DE SALUD,PRIMER NIVEL,1
CSSSA009022,NULL,LA PAZ DE SABINES,NO DISPONIBLE,30370,-92.6267,15.7851,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,LA PAZ,8,CASA DE SALUD,PRIMER NIVEL,1
CSSSA009034,NULL,MELCHOR OCAMPO,NO DISPONIBLE,30470,-93.4752,16.3725,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,LIBERTAD MELCHOR OCAMPO,108,CASA DE SALUD,PRIMER NIVEL,1
CSSSA009046,NULL,MANUEL ÁVILA CAMACHO,NO DISPONIBLE,30520,-93.0166,16.1459,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,MANUEL AVILA CAMACHO,107,CASA DE SALUD,PRIMER NIVEL,1
CSSSA009051,NULL,TS'AKIBILJOK,NO DISPONIBLE,99999,-92.4337,16.8283,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,TZ'AQUIVILJOK,93,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA009063,NULL,CALLEJÓN,NO DISPONIBLE,99999,-92.7097,16.8683,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,CALLEJON,23,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA009075,NULL,EL ROSARIO,NO DISPONIBLE,29690,-93.2439,17.0896,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,EL ROSARIO,21,CASA DE SALUD,PRIMER NIVEL,1
CSSSA009080,NULL,NUEVA PALESTINA,NO DISPONIBLE,29160,-92.9739,16.6633,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,NUEVA PALESTINA (NANDAYACUTI),27,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA009092,NULL,FRANCISCO SARABIA,NO DISPONIBLE,29160,-93.0053,16.5555,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,FRANCISCO SARABIA,27,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA009104,NULL,UNIÓN AGRARISTA,NO DISPONIBLE,99999,-93.648,16.4483,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,UNION AGRARISTA,46,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA009116,NULL,CERRO JAQUIMA,NO DISPONIBLE,29680,-93.1082,17.2101,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,1,CERRO JAQUIMA,60,CASA DE SALUD,PRIMER NIVEL,3
CSSSA009121,NULL,CHIAPILLA,NO DISPONIBLE,29360,-92.7215,16.5683,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,CHIAPILLA,28,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA009133,NULL,AQUILES SERDÁN,NO DISPONIBLE,29140,-93.4446,17.018,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,APIC PAC,61,CASA DE SALUD,PRIMER NIVEL,1
CSSSA009145,NULL,IGNACIO ZARAGOZA,NO DISPONIBLE,29140,-93.3189,16.571,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,IGNACIO ZARAGOZA (EL MORRO),61,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA009150,NULL,VICENTE GUERRERO,NO DISPONIBLE,30430,-93.5497,16.6314,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,VICENTE GUERRERO,46,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA009162,NULL,UNIDAD DE ATENCIÓN A LA SALUD MENTAL SAN AGUSTÍN,NO DISPONIBLE,29100,-93.103124,16.682003,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,EL JOBO,101,HOSPITAL PSIQUIÁTRICO,SEGUNDO NIVEL,1
CSSSA009174,NULL,CENTRO DE SALUD URBANO DE TONALÁ,GALEANA,30500,-93.76903217,16.09191079,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,8,TONALA,97,URBANO DE 07 NÚCLEOS BÁSICOS,PRIMER NIVEL,1
CSSSA009186,NULL,HOSPITAL GENERAL DE REFORMA,JOAQUÍN MIGUEL GUTIÉRREZ,29500,-93.15718,17.853476,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,5,REFORMA,74,HOSPITAL GENERAL,SEGUNDO NIVEL,1
CSSSA009191,NULL,CENTRO DE SALUD CINTALAPA,CARRETERA PANAMERICANA KM 1005,30400,-93.737113,16.674871,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,CINTALAPA DE FIGUEROA,17,URBANO DE 10 NÚCLEOS BÁSICOS,PRIMER NIVEL,1
CSSSA009203,NULL,"HOSPITAL BÁSICO COMUNITARIO 12 CAMAS BERRIOZABAL""""",12A. PONIENTE NORTE PROLONGACIÓN,29030,-93.279999,16.807813,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,BERRIOZABAL,12,HOSPITAL INTEGRAL (COMUNITARIO),SEGUNDO NIVEL,1
CSSSA009215,NULL,"CENTRO DE SALUD TUXTLA GUTIERREZ,  CHIAPAS",NORTE ORIENTE,29045,-93.072583,16.746977,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,TUXTLA GUTIERREZ,101,URBANO DE 12 NÚCLEOS BÁSICOS Y MÁS,PRIMER NIVEL,1
CSSSA009220,NULL,CENTRO DE SALUD JALTENANGO DE LA PAZ,4A. CALLE ORIENTE NORTE,30370,-92.717772,15.872922,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,4,JALTENANGO DE LA PAZ (ANGEL ALBINO CORZO),8,URBANO DE 04 NÚCLEOS BÁSICOS,PRIMER NIVEL,1
CSSSA009232,NULL,"HOSPITAL GENERAL YAJALÓN DR. JOSE MANUEL VELASCO SILES""""",CHILTANTIC,29930,-92.33807,17.178397,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,6,YAJALON,109,HOSPITAL GENERAL,SEGUNDO NIVEL,1
CSSSA009244,NULL,HOSPITAL GENERAL TAPACHULA,KM 10.5 DE LA CARRETERA FEDERAL TAPACHULA- PUERTO MADERO ,30807,-92.318996,14.8425272,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,7,TAPACHULA DE CORDOVA Y ORDOÑEZ,89,HOSPITAL GENERAL,SEGUNDO NIVEL,1
CSSSA009256,NULL,HOSPITAL BASICO COMUNITARIO SIMOJOVEL,REVOLUCION ORIENTE,29820,-92.719602,17.134392,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,5,SIMOJOVEL DE ALLENDE,81,HOSPITAL INTEGRAL (COMUNITARIO),SEGUNDO NIVEL,1
CSSSA009261,NULL,HOSPITAL BÁSICO COMUNITARIO LAS ROSAS,PUJILTIC- TEOPISCA,30352,-92.377345,16.365531,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,2,LAS ROSAS,75,HOSPITAL INTEGRAL (COMUNITARIO),SEGUNDO NIVEL,1
CSSSA009273,NULL,HOSPITAL BASICO COMUNITARIO DE CHIAPA DE CORZO,5 DE FEBRERO,29160,-93.012051,16.720225,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,CHIAPA DE CORZO,27,HOSPITAL INTEGRAL (COMUNITARIO),SEGUNDO NIVEL,1
CSSSA009285,NULL,CENTRO DE SALUD LA PIMIENTA,PRINCIPAL,29820,-92.76191,17.140879,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,5,LA PIMIENTA,81,RURAL DE 01 NÚCLEO BÁSICO,PRIMER NIVEL,1
CSSSA009290,NULL,"CENTRO DE SALUD CON SERVICIOS AMPLIADOS DR MANUEL VELASCO SUAREZ, NICOLAS RUIZ,  CHIAPAS",NICOLAS RUIZ,30340,-92.584672,16.4339471,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,1,NICOLAS RUIZ,58,CENTROS DE SALUD CON SERVICIOS AMPLIADOS,PRIMER NIVEL,1
CSSSA009302,NULL,SABANILLA,CENTRAL PONIENTE,29800,-92.553901,17.28598,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,6,SABANILLA,76,CENTROS DE SALUD CON SERVICIOS AMPLIADOS,PRIMER NIVEL,1
CSSSA009314,NULL,TUMBALA,PONIENTE NORTE,29920,-92.316772,17.2818925,CHIAPAS,FUERA DE OPERACION,SECRETARIA DE SALUD,6,TUMBALA,100,CENTROS DE SALUD CON SERVICIOS AMPLIADOS,PRIMER NIVEL,3
CSSSA009326,NULL,"CENTRO DE SALUD CON SERVICIOS AMPLIADOS JITOTOL,  CHIAPAS",3A. NORTE PONIENTE,29760,-92.865887,17.0700671,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,5,JITOTOL,47,CENTROS DE SALUD CON SERVICIOS AMPLIADOS,PRIMER NIVEL,1
CSSSA009331,NULL,CENTRO DE SALUD CON SERVICIOS AMPLIADOS CACAHOATAN “DR MANUEL VELASCO SUAREZ”,7A NORTE PROLONGACION,30890,-92.160528,14.998848,CHIAPAS,EN OPERACION,SECRETARIA DE SALUD,7,CACAHOATAN,15,CENTROS DE SALUD CON SERVICIOS AMPLIADOS,PRIMER NIVEL,1
